,country,year,gender,age,suicides_no,population,suicides/100k pop,GdpForYear,GdpPerCapita,generation,all_population,country_id
29556,Costa Rica,2019,male,75+ years,11.0,5084532,0.216342428,64072870932,12693.827959999999,G.I. Generation,5084532,22
29557,Croatia,2019,male,75+ years,106.0,4065253,2.607463791,62246206341,15311.7669,G.I. Generation,4065253,23
29558,Cuba,2019,male,75+ years,265.0,11316697,2.341672663,1.03E+11,9125.878679000001,G.I. Generation,11316697,24
29560,Czechia,2019,male,75+ years,131.0,10671870,1.227526197,2.52E+11,23660.14881,G.I. Generation,10671870,102
29563,Ecuador,2019,male,75+ years,39.0,17343740,0.224864995,1.08E+11,6222.524653,G.I. Generation,17343740,29
29564,Egypt,2019,male,75+ years,0.0,105618671,0.0,3.03E+11,3019.092283,G.I. Generation,105618671,106
29566,Estonia,2019,male,75+ years,15.0,1326898,1.130456147,31045591753,23397.12001,G.I. Generation,1326898,31
29567,Finland,2019,male,75+ years,69.0,5521606,1.249636428,2.69E+11,48628.641760000006,G.I. Generation,5521606,33
29568,Georgia,2019,male,75+ years,33.0,3720161,0.887058383,17477255562,4697.983652,G.I. Generation,3720161,35
29569,Germany,2019,male,75+ years,1495.0,83092962,1.799189683,3.89E+12,46794.89929,G.I. Generation,83092962,36
29570,Greece,2019,male,75+ years,79.0,10721582,0.7368315609999999,2.05E+11,19133.75776,G.I. Generation,10721582,37
29572,Guatemala,2019,male,75+ years,8.0,16604026,0.048181086,77020015201,4638.634943,G.I. Generation,16604026,39
29573,Hungary,2019,male,75+ years,211.0,9771141,2.1594202769999997,1.64E+11,16735.65978,G.I. Generation,9771141,41
29574,Iceland,2019,male,75+ years,0.0,360563,0.0,24857740445,68941.46222999999,G.I. Generation,360563,42
29578,Japan,2019,male,75+ years,1495.0,126633000,1.180576943,5.15E+12,40777.6087,G.I. Generation,126633000,47
29580,Kazakhstan,2019,male,75+ years,65.0,18513673,0.35109186600000003,1.82E+11,9812.595808,G.I. Generation,18513673,48
29581,Kuwait,2019,male,75+ years,0.0,4441100,0.0,1.36E+11,32373.251119999997,G.I. Generation,4441100,50
29582,Kyrgyzstan,2019,male,75+ years,6.0,6456200,0.092933924,8871026074,1374.032105,G.I. Generation,6456200,51
29583,Latvia,2019,male,75+ years,17.0,1913822,0.888274876,34308783825,17926.84159,G.I. Generation,1913822,52
29584,Lebanon,2019,male,75+ years,4.0,5781907,0.069181327,51953744507,7578.1723680000005,G.I. Generation,5781907,107
29585,Lithuania,2019,male,75+ years,62.0,2794137,2.218931999,54697379017,19575.768480000002,G.I. Generation,2794137,53
29586,Luxembourg,2019,male,75+ years,8.0,620001,1.2903204990000001,70195715496,113218.7133,G.I. Generation,620001,54
29587,Maldives,2019,male,75+ years,1.0,504508,0.198212912,5607762625,10561.61351,G.I. Generation,504508,56
29589,Mauritius,2019,male,75+ years,2.0,1265711,0.158013954,14045808843,11097.16898,G.I. Generation,1265711,58
29590,Mexico,2019,male,75+ years,155.0,125085311,0.12391542900000001,1.27E+12,9950.45008,G.I. Generation,125085311,59
29591,Montenegro,2019,male,75+ years,2.0,622028,0.321528934,5542674317,8910.650834,G.I. Generation,622028,61
29592,Netherlands,2019,male,75+ years,122.0,17344874,0.7033778390000001,9.10E+11,52476.27325,G.I. Generation,17344874,62
29593,Nicaragua,2019,male,75+ years,7.0,6663924,0.105043215,12611218627,1926.6996940000001,G.I. Generation,6663924,64
29594,North Macedonia,2019,male,75+ years,18.0,2076694,0.866762267,12606338449,6070.388054,G.I. Generation,2076694,103
29595,Panama,2019,male,75+ years,8.0,4232532,0.18901215600000001,66984427150,15774.25494,G.I. Generation,4232532,67
29596,Paraguay,2019,male,75+ years,13.0,6530026,0.199080371,37906944075,5380.963322,G.I. Generation,6530026,68
29598,Philippines,2019,male,75+ years,42.0,110380804,0.038050094,3.77E+11,3485.340844,G.I. Generation,110380804,69
29599,Poland,2019,male,75+ years,286.0,37965475,0.7533160059999999,5.97E+11,15732.203130000002,G.I. Generation,37965475,70
29602,Republic of Korea,2019,male,75+ years,1495.0,304404,491.12363830000004,5.10E+13,45819.48008,G.I. Generation,304404,74
29604,Romania,2019,male,75+ years,164.0,19371648,0.84659808,2.50E+11,12899.346109999999,G.I. Generation,19371648,75
29605,Russian Federation,2019,male,75+ years,1495.0,144406261,1.035273671,1.69E+12,11497.64925,G.I. Generation,144406261,76
29607,Serbia,2019,male,75+ years,155.0,6945235,2.231745938,51514222382,7417.203648999999,G.I. Generation,6945235,81
29608,Seychelles,2019,male,75+ years,0.0,97625,0.0,1582841059,16213.480759999999,G.I. Generation,97625,82
29609,Singapore,2019,male,75+ years,26.0,5703569,0.45585492200000005,3.74E+11,65640.70795,G.I. Generation,5703569,83
29610,Slovakia,2019,male,75+ years,30.0,41608,72.10151894,1.05E+11,19303.54566,G.I. Generation,41608,84
29611,Slovenia,2019,male,75+ years,61.0,2088385,2.92091736,54178877606,25942.95477,G.I. Generation,2088385,85
29613,Spain,2019,male,75+ years,529.0,47134837,1.122312145,1.39E+12,29555.3157,G.I. Generation,47134837,87
29617,Thailand,2019,male,75+ years,236.0,71307763,0.330959758,5.44E+11,7817.009671,G.I. Generation,71307763,92
29618,Turkey,2019,male,75+ years,134.0,83481684,0.160514251,7.61E+11,9121.515167,G.I. Generation,83481684,94
29619,Ukraine,2019,male,75+ years,527.0,44386203,1.1873058840000001,1.54E+11,3661.456204,G.I. Generation,44386203,96
29620,United Kingdom,2019,male,75+ years,287.0,66836327,0.42940719899999996,2.88E+12,43070.498360000005,G.I. Generation,66836327,98
29621,United States of America,2019,male,75+ years,1495.0,328329953,0.45533463700000004,2.14E+13,65279.52903,G.I. Generation,328329953,104
29622,Uruguay,2019,male,75+ years,66.0,3428409,1.9250912009999999,61231149881,17688.01501,G.I. Generation,3428409,100
29623,Uzbekistan,2019,male,75+ years,12.0,33580350,0.035735183999999996,59907674027,1784.009816,G.I. Generation,33580350,101
29625,Argentina,2018,male,75+ years,206.0,44494502,0.46297855,5.25E+11,11795.15939,G.I. Generation,44494502,3
29626,Armenia,2018,male,75+ years,11.0,2836557,0.387794076,12457941907,4220.540321,G.I. Generation,2836557,4
29627,Australia,2018,male,75+ years,175.0,24966643,0.7009352440000001,1.43E+12,57180.7794,G.I. Generation,24966643,6
29628,Austria,2018,male,75+ years,249.0,8840521,2.816576082,4.55E+11,51461.43322,G.I. Generation,8840521,7
29629,Belarus,2018,male,75+ years,136.0,9438785,1.440863416,60031262269,6360.062473,G.I. Generation,9438785,12
29630,Belgium,2018,male,75+ years,170.0,11427054,1.487697529,5.43E+11,47519.5531,G.I. Generation,11427054,13
29631,Brazil,2018,male,75+ years,497.0,210166592,0.236479069,1.92E+12,9151.381732,G.I. Generation,210166592,16
29632,Brunei Darussalam,2018,male,75+ years,1.0,434274,0.23026936899999997,13567351175,31628.476260000003,G.I. Generation,434274,105
29633,Bulgaria,2018,male,75+ years,97.0,7025037,1.380775646,66363422450,9446.700772,G.I. Generation,7025037,17
29634,Canada,2018,male,75+ years,215.0,37065084,0.580060739,1.73E+12,46548.52036,G.I. Generation,37065084,19
29635,Chile,2018,male,75+ years,99.0,18701450,0.529370717,2.98E+11,15888.14436,G.I. Generation,18701450,20
29637,Colombia,2018,male,75+ years,115.0,49276961,0.233374781,3.34E+11,6729.583331999999,G.I. Generation,49276961,21
29638,Costa Rica,2018,male,75+ years,9.0,5040734,0.178545426,62420165100,12485.4239,G.I. Generation,5040734,22
29640,Cuba,2018,male,75+ years,250.0,11328244,2.206873369,1.00E+11,8824.194008,G.I. Generation,11328244,24
29641,Cyprus,2018,male,75+ years,1.0,1218831,0.082045829,25522671233,29334.110930000003,G.I. Generation,1218831,25
29642,Czechia,2018,male,75+ years,145.0,10629928,1.364073209,2.49E+11,23419.73561,G.I. Generation,10629928,102
29643,Denmark,2018,male,75+ years,70.0,5793636,1.208222263,3.57E+11,61591.92887,G.I. Generation,5793636,27
29644,Dominican Republic,2018,male,75+ years,37.0,10765531,0.34368950299999995,85555378043,8050.6440760000005,G.I. Generation,10765531,108
29645,Ecuador,2018,male,75+ years,44.0,17015672,0.258585144,1.08E+11,6295.934662,G.I. Generation,17015672,29
29646,Egypt,2018,male,75+ years,1.0,103740765,0.0009639410000000001,2.50E+11,2537.1251850000003,G.I. Generation,103740765,106
29647,El Salvador,2018,male,75+ years,14.0,6276342,0.223059865,26020850000,4052.624775,G.I. Generation,6276342,30
29648,Estonia,2018,male,75+ years,26.0,1321977,1.966751313,30474612057,23052.30126,G.I. Generation,1321977,31
29649,Finland,2018,male,75+ years,76.0,5515525,1.377928665,2.76E+11,49964.499910000006,G.I. Generation,5515525,33
29650,Georgia,2018,male,75+ years,30.0,3726549,0.805034363,17599700091,4722.787783,G.I. Generation,3726549,35
29651,Germany,2018,male,75+ years,1495.0,82905782,1.803251792,3.98E+12,47950.180810000005,G.I. Generation,82905782,36
29652,Greece,2018,male,75+ years,79.0,10732882,0.7360557959999999,2.12E+11,19747.34258,G.I. Generation,10732882,37
29653,Grenada,2018,male,75+ years,0.0,121838,0.0,1166523556,10466.88221,G.I. Generation,121838,38
29654,Guatemala,2018,male,75+ years,6.0,16346950,0.036704095,73208583759,4478.424646,G.I. Generation,16346950,39
29655,Hungary,2018,male,75+ years,248.0,9775564,2.5369380219999997,1.61E+11,16427.37276,G.I. Generation,9775564,41
29656,Iceland,2018,male,75+ years,1.0,352721,0.283510196,26267063758,74469.80406000001,G.I. Generation,352721,42
29657,Ireland,2018,male,75+ years,7.0,4867316,0.143816428,3.85E+11,79068.97461,G.I. Generation,4867316,43
29658,Israel,2018,male,75+ years,40.0,8882800,0.450308461,3.74E+11,42063.45313,G.I. Generation,8882800,44
29660,Japan,2018,male,75+ years,1495.0,126811000,1.17891981,5.04E+12,39808.168560000006,G.I. Generation,126811000,47
29661,Jordan,2018,male,75+ years,0.0,10459865,0.0,42932112676,4308.151074,G.I. Generation,10459865,109
29662,Kazakhstan,2018,male,75+ years,50.0,18276452,0.273576075,1.79E+11,9812.626370999998,G.I. Generation,18276452,48
29663,Kuwait,2018,male,75+ years,1.0,4317185,0.023163242,1.38E+11,33399.06044,G.I. Generation,4317185,50
29664,Kyrgyzstan,2018,male,75+ years,8.0,6322800,0.12652622300000002,8271108638,1308.140165,G.I. Generation,6322800,51
29665,Latvia,2018,male,75+ years,28.0,1927174,1.4529046159999999,34412210812,17856.307119999998,G.I. Generation,1927174,52
29667,Lithuania,2018,male,75+ years,74.0,2801543,2.641401542,53724663843,19176.81215,G.I. Generation,2801543,53
29668,Luxembourg,2018,male,75+ years,29.0,607950,4.770129122,71250208996,117197.4817,G.I. Generation,607950,54
29669,Maldives,2018,male,75+ years,0.0,489758,0.0,5300962660,10279.07998,G.I. Generation,489758,56
29671,Mauritius,2018,male,75+ years,3.0,1265303,0.23709735899999998,14181951059,11208.34382,G.I. Generation,1265303,58
29672,Mexico,2018,male,75+ years,145.0,124013861,0.116922414,1.22E+12,9686.984927,G.I. Generation,124013861,59
29674,Netherlands,2018,male,75+ years,119.0,17231624,0.690590742,9.14E+11,53018.62936,G.I. Generation,17231624,62
29675,Nicaragua,2018,male,75+ years,7.0,6572233,0.106508701,13025239912,2014.5751890000001,G.I. Generation,6572233,64
29676,North Macedonia,2018,male,75+ years,14.0,2076217,0.674303312,12683070061,6108.740108,G.I. Generation,2076217,103
29677,Panama,2018,male,75+ years,10.0,4165255,0.24008134,64929409212,15544.999080000001,G.I. Generation,4165255,67
29678,Paraguay,2018,male,75+ years,13.0,6443328,0.201759091,40225448341,5782.78455,G.I. Generation,6443328,68
29679,Peru,2018,male,75+ years,18.0,32203944,0.055893775,2.23E+11,6957.793411,G.I. Generation,32203944,110
29680,Philippines,2018,male,75+ years,44.0,108568836,0.040527284,3.47E+11,3252.1102739999997,G.I. Generation,108568836,69
29681,Poland,2018,male,75+ years,236.0,37974750,0.621465579,5.87E+11,15468.482219999998,G.I. Generation,37974750,70
29682,Portugal,2018,male,75+ years,189.0,10283822,1.837838111,2.42E+11,23551.04829,G.I. Generation,10283822,71
29684,Republic of Korea,2018,male,75+ years,1495.0,297298,502.8624478,5.05E+13,45492.802019999996,G.I. Generation,297298,74
29685,Republic of Moldova,2018,male,75+ years,22.0,107001,20.56055551,1.34E+12,1462.3741810000001,G.I. Generation,107001,111
29686,Romania,2018,male,75+ years,176.0,19473970,0.90377052,2.41E+11,12398.98198,G.I. Generation,19473970,75
29687,Russian Federation,2018,male,75+ years,1495.0,144477859,1.034760627,1.66E+12,11287.35528,G.I. Generation,144477859,76
29689,Serbia,2018,male,75+ years,164.0,6982604,2.348693983,50640650221,7252.401858,G.I. Generation,6982604,81
29691,Singapore,2018,male,75+ years,22.0,5638676,0.390162513,3.76E+11,66679.04649,G.I. Generation,5638676,83
29692,Slovakia,2018,male,75+ years,21.0,40895,51.35102091,1.06E+11,19380.51351,G.I. Generation,40895,84
29693,Slovenia,2018,male,75+ years,52.0,2073894,2.50736055,54137142149,26104.10279,G.I. Generation,2073894,85
29694,South Africa,2018,male,75+ years,3.0,57339635,0.005231983,4.05E+11,7005.095412999999,G.I. Generation,57339635,86
29695,Spain,2018,male,75+ years,494.0,46797754,1.055606216,1.42E+12,30349.7521,G.I. Generation,46797754,87
29696,Sweden,2018,male,75+ years,110.0,10175214,1.0810583440000001,5.55E+11,54589.06039,G.I. Generation,10175214,90
29697,Switzerland,2018,male,75+ years,152.0,8514329,1.7852258230000002,7.36E+11,86388.40495,G.I. Generation,8514329,91
29699,Thailand,2018,male,75+ years,206.0,71127802,0.289619522,5.07E+11,7296.879608,G.I. Generation,71127802,92
29701,Ukraine,2018,male,75+ years,518.0,44622518,1.160848879,1.31E+11,3096.561697,G.I. Generation,44622518,96
29702,United Kingdom,2018,male,75+ years,320.0,66460344,0.481490135,2.90E+12,43646.95197,G.I. Generation,66460344,98
29703,United States of America,2018,male,75+ years,1495.0,326838199,0.45741287399999997,2.06E+13,63064.418410000006,G.I. Generation,326838199,104
29704,Uruguay,2018,male,75+ years,68.0,3427042,1.98421846,64515038268,18703.86029,G.I. Generation,3427042,100
29705,Uzbekistan,2018,male,75+ years,10.0,32956100,0.030343396,52633143808,1597.068337,G.I. Generation,32956100,101
29706,Antigua and Barbuda,2017,male,75+ years,0.0,91119,0.0,1467977778,15383.5764,G.I. Generation,91119,2
29707,Argentina,2017,male,75+ years,189.0,44044811,0.429108437,6.44E+11,14613.041819999999,G.I. Generation,44044811,3
29708,Armenia,2017,male,75+ years,8.0,2851923,0.280512482,11527458566,3914.527854,G.I. Generation,2851923,4
29709,Australia,2017,male,75+ years,163.0,24594202,0.662757832,1.33E+12,53934.250179999995,G.I. Generation,24594202,6
29710,Austria,2017,male,75+ years,259.0,8797566,2.943996101,4.16E+11,47312.00623,G.I. Generation,8797566,7
29712,Belgium,2017,male,75+ years,157.0,11375158,1.380200609,5.02E+11,44089.31009,G.I. Generation,11375158,13
29713,Brazil,2017,male,75+ years,461.0,208504960,0.221097858,2.06E+12,9928.675897,G.I. Generation,208504960,16
29714,Brunei Darussalam,2017,male,75+ years,0.0,430276,0.0,12128104859,28571.608289999996,G.I. Generation,430276,105
29715,Bulgaria,2017,male,75+ years,129.0,7075947,1.8230775330000002,59199447421,8366.293221,G.I. Generation,7075947,17
29716,Canada,2017,male,75+ years,222.0,36545236,0.607466319,1.65E+12,45129.356439999996,G.I. Generation,36545236,19
29717,Chile,2017,male,75+ years,98.0,18368577,0.533519826,2.77E+11,14998.81706,G.I. Generation,18368577,20
29718,"China, Hong Kong SAR",2017,male,75+ years,95.0,1396215000,0.00680411,1.23E+13,8816.986905,G.I. Generation,1396215000,112
29719,Colombia,2017,male,75+ years,105.0,48351671,0.217158989,3.12E+11,6376.706716,G.I. Generation,48351671,21
29720,Costa Rica,2017,male,75+ years,3.0,4993842,0.060073987,60516043590,12225.57449,G.I. Generation,4993842,22
29721,Croatia,2017,male,75+ years,95.0,4124531,2.30329218,56214427431,13629.28959,G.I. Generation,4124531,23
29722,Cuba,2017,male,75+ years,253.0,11336405,2.231748072,96851000000,8541.213686,G.I. Generation,11336405,24
29723,Cyprus,2017,male,75+ years,2.0,1208523,0.165491265,22870833710,26608.87509,G.I. Generation,1208523,25
29724,Czechia,2017,male,75+ years,129.0,10594438,1.217620038,2.19E+11,20636.19995,G.I. Generation,10594438,102
29725,Denmark,2017,male,75+ years,79.0,5764980,1.3703430019999998,3.32E+11,57610.09817999999,G.I. Generation,5764980,27
29726,Dominican Republic,2017,male,75+ years,23.0,10647244,0.216018342,79997975622,7609.353275,G.I. Generation,10647244,108
29727,Ecuador,2017,male,75+ years,35.0,16696944,0.20961919699999998,1.04E+11,6213.503127,G.I. Generation,16696944,29
29728,Egypt,2017,male,75+ years,0.0,101789386,0.0,2.36E+11,2444.290387,G.I. Generation,101789386,106
29729,El Salvador,2017,male,75+ years,13.0,6266654,0.207447228,24979190000,3910.254403,G.I. Generation,6266654,30
29730,Estonia,2017,male,75+ years,24.0,1317384,1.821792279,26857880622,20387.28315,G.I. Generation,1317384,31
29731,Finland,2017,male,75+ years,58.0,5508214,1.0529728870000001,2.55E+11,46297.49635,G.I. Generation,5508214,33
29732,Georgia,2017,male,75+ years,24.0,3728004,0.6437761329999999,16242916916,4357.000936,G.I. Generation,3728004,35
29733,Germany,2017,male,75+ years,1495.0,82657002,1.8086791969999998,3.68E+12,44542.2952,G.I. Generation,82657002,36
29734,Greece,2017,male,75+ years,79.0,10754679,0.7345639979999999,1.99E+11,18536.19072,G.I. Generation,10754679,37
29735,Grenada,2017,male,75+ years,0.0,120921,0.0,1125685185,10152.83281,G.I. Generation,120921,38
29736,Guatemala,2017,male,75+ years,8.0,16087418,0.049728303,71654134379,4454.04815,G.I. Generation,16087418,39
29737,Hungary,2017,male,75+ years,207.0,9787966,2.1148418369999997,1.43E+11,14623.69665,G.I. Generation,9787966,41
29738,Iceland,2017,male,75+ years,0.0,343400,0.0,24728285177,72010.14903,G.I. Generation,343400,42
29740,Israel,2017,male,75+ years,38.0,8713300,0.436114905,3.55E+11,40774.12961,G.I. Generation,8713300,44
29741,Italy,2017,male,75+ years,640.0,60536709,1.057209767,1.96E+12,32326.67421,G.I. Generation,60536709,45
29742,Japan,2017,male,75+ years,1495.0,126972000,1.177424944,4.93E+12,38891.08627,G.I. Generation,126972000,47
29743,Jordan,2017,male,75+ years,0.0,10215381,0.0,41408960845,4231.518279999999,G.I. Generation,10215381,109
29744,Kazakhstan,2017,male,75+ years,90.0,18037776,0.498952864,1.67E+11,9247.581331,G.I. Generation,18037776,48
29745,Kuwait,2017,male,75+ years,0.0,4124904,0.0,1.21E+11,29759.46747,G.I. Generation,4124904,50
29746,Kyrgyzstan,2017,male,75+ years,6.0,6198200,0.096802297,7702934800,1242.7696429999999,G.I. Generation,6198200,51
29747,Latvia,2017,male,75+ years,30.0,1942248,1.544601925,30408509602,15656.34749,G.I. Generation,1942248,52
29749,Lithuania,2017,male,75+ years,56.0,2828403,1.979915875,47640770634,16843.69965,G.I. Generation,2828403,53
29750,Luxembourg,2017,male,75+ years,2.0,596336,0.335381396,65549868207,109921.0314,G.I. Generation,596336,54
29751,Maldives,2017,male,75+ years,0.0,472442,0.0,4754175869,9577.346946,G.I. Generation,472442,56
